vOTUs,W-G-1,W-G-2,W-G-3,W-W-1,W-W-2,W-W-3,Y-G-1,Y-G-2,Y-G-3,Y-W-1,Y-W-2,Y-W-3
W-G-2__4996,0,25.993962,0,0,0,0,0,0,0,0,0,0
W-G-2__5001,1.531062,16.910499,0,0,0,0,0,0,0,0,0,0
W-G-2__50069,0,45.662027,0,0,0,0,0,0,0,0,0,0
W-G-2__50075,0,52.328525,0,0,0,0,0,0,0,0,0,0
W-G-2__50089,0.007919,71.485146,0,0,0,0,0,0,0,0,0.015831,0
W-G-2__50094,0,22.366678,0.127718,0,0,0,0,0,0,0.059707,0,0
W-G-2__50127,0,190.039157,0,0,0,0,0,0,0,0,0,0
W-G-2__50159,0.266523,491.872723,0.017118,0.036286,15.343056,2.822521,13.983447,3.085848,6.933433,0.040012,2.773799,0.632194
W-G-2__50162,0,12.5709,0,0,0,0,0,0,0,0,0,0
W-G-2__50173,0,24.289154,0,0,0,0,0,0,0,0,0,0
W-G-2__5026,93.444264,41.225302,71.397649,0,0,0,0,0,0,183.815619,180.135049,398.079613
W-G-2__50274,0,19.519939,0,0,0,0,0,0,0,0,0,0
W-G-2__50383,0,44.55554,0,0,0,0,0,0,0,0,0,0
W-G-2__50404,0,245.32544,0,0,0,0,0,0,0,0,0,0
W-G-2__50445,0.390864,64.622714,0.266724,0.678493,18.88978,0.902158,0.763491,0.25531,85.215415,0.174568,0.488373,0.046908
W-G-2__50468,0,15.864586,0,0,0,0,0,0,0,0,0,0
W-G-2__50496,0,122.685004,4.114099,0,0,0,0,0,0,0.305572,1.534746,0.03381
W-G-2__50517,0,24.319451,17.526756,0,0,0,0,0,0,0,0.208387,0
W-G-2__5053,0,44.408639,0,0,0,0,0,0,0,0,0,0
W-G-2__50646,0.069233,25.747095,8.163846,0,0,0,0,0,0,0,1.730096,1.462353
W-G-2__50683,0,38.576773,0,0,0,0,0,0,0,0,0,0
W-G-2__507,0,269.515417,0,0,0,0,0,0,0,0,0,0
W-G-2__50753,0,19.280438,0,0,0,0,0,0,0,0,0,0
W-G-2__50845,0,22.504121,0,0,0,0,0,0,0,0,0,2.019154
W-G-2__50885,0,18.427219,0,18.561612,13.13532,0.417134,0.882545,1.219834,3.355373,2.928818,0.8355,0
W-G-2__50899,0,29.025734,0,0,0,0,0,0,0,0,0,0
W-G-2__50954,0,156.149407,0,0,0,0,0,0,0,0,0,0
W-G-2__51037,0,13.809938,0,0,0,0,0,0,0,0,0,0
W-G-2__5105,0,95.129949,0,0,0,0,0,0,0,0,0,0
W-G-2__51051,0,51.82579,0,0,0,0,0,0,0,0,0,0
W-G-2__51068,5.908627,162.46974,32.740075,0,0,0,0.088781,0,0,0,0,0
W-G-2__51168,0,18.821798,1.923347,0,0,0,0,0,0,0,0,0
W-G-2__51190,0,16.773912,0,0,0,0,0,0,0,0,0,0
W-G-2__51194,0.77479,6.523844,18.441553,0,0,0,0,0,0,0.553659,1.239139,0.892649
W-G-2__51214,19.053096,16.596192,79.079488,0,0,0,0,0,0,0,0,0
W-G-2__51320,0,171.35291,0,0,0,0,0,0,0,0,0,0
W-G-2__51326,0,20.868493,0,0,0,0,0,0,0,0,0,0
W-G-2__51350,0,28.509748,0,0,0,0,0,0,0,0,0,0
W-G-2__51376,0,126.423191,0,0,0,0,0,0,0,0,0,0
W-G-2__51421,0.043006,1724.44269,0,0,0,0,0,0,0,0,0,0
W-G-2__51489,0,214.893117,0.259545,0,0,0,0,0,0,0.741492,0,0
W-G-2__51508,25.3416,5.451925,61.515335,0,0,0,0,0,0,5.45057,15.373774,6.656435
W-G-2__51515,4.641958,23.654966,15.365291,0,0,0,0,0,0,0,0.083982,0.080665
W-G-2__51528,10.74323,15.994084,33.568938,0,0,0,64.145051,5.786284,0,0.324686,0.989089,0.61073
W-G-2__51576,0.116976,27.086252,11.494662,0,0,0,0,0,0,0.388097,0,0.730004
W-G-2__51593,0,42.463423,1.171764,0,0,0,0,0,0,6.390871,0.178792,0
W-G-2__51594,0,17.272288,0,0,0,0,0,0,0,0,0,0
W-G-2__51620,0.399104,16.802561,0,0,0,0,0,0,0,9.19613,19.14888,10.400566
W-G-2__51638,1.325727,12.311933,0.340583,0,0,0,0,0,0,0,0,332.432797
W-G-2__51640,0,77.533327,0,0,0,0,0,0,0,0,0,0
W-G-2__51663,0.224393,42.11841,0,0,0,0,0,0,0,0,0,0
W-G-2__51676,0,12.919038,0,0,0,0,0,0,0,0,0,0
W-G-2__51719,0,45.336858,0,0,0,0,0,0,0,0,0,0
W-G-2__51754,0,142.735017,0,0,0,0,0,0,0,0,0,0
W-G-2__51758,0,20.255321,0,0,0,0,0,0,0,0,0,0
W-G-2__5176,0,35.224297,0.177523,0,0,0,0,0,0,0,0,0
W-G-2__51852,0,7489.92534,0,0,0,0,0,0,0,0,0,0
W-G-2__51853,0,11.850752,0,0,0,0,1.291927,0,3.226409,0,0,0
W-G-2__5186,0,359.349282,234.957549,0,0,0,0,0,0,0,0,0
W-G-2__51881,0.794216,37.206955,0,0,0,0,0,2.359927,44.624341,0,0,0
W-G-2__51984,0,46.089058,0,0,0,0,0,0,0,0,0,0
W-G-2__52058,0,99.153251,0,0,0,0,0,0,0,0,0,0
W-G-2__52065,0,24.525628,0,0,0,0,0,0,0,0,0,0
W-G-2__52091,0,30.555289,0,0,0,0,0,0,0,0,0,0
W-G-2__52160,0,22.373616,0,0,0,0,0,0,0,0,0,0
W-G-2__52162,0,19.523097,2.761689,0,0,0,0,0,0,0,0,0
W-G-2__52180,0,18.485649,0,5.420042,0,0,0,0,0,0,0.146299,0
W-G-2__52227,0,20.192501,0,0,0,0,0,0,0,0,0,0
W-G-2__52237,0,11.718884,0,0,0,0,0,0,0,0,0,0
W-G-2__52292,0,65.571717,0,0,0,0,0,0,0,0,0,0
W-G-2__52339,0,287.568044,0,0,0,0,0,0,9.113957,0,0,0
W-G-2__5236,33.89657,25.538343,19.82137,0.101493,0,0,0.105422,0.458288,0.041885,0.111912,0,0
W-G-2__52384,0.168309,17.124339,0,3.311199,0,0,0,0,0,0,0,0
W-G-2__52507,0,45.886938,0,0,0,0,0,0,0,0,0,0
W-G-2__52589,7.380261,16.738822,6.999904,0,0,0,0,0,0,0,3.576795,0
W-G-2__5259,0,46.267667,0,0,0,0.33915,0,0,0,0,0,0
W-G-2__52596,4.723221,20.809992,28.663205,0,0,0,0,0,0,13.455852,61.046509,56.420783
W-G-2__52615,0,39.293988,0,0,0,0,0,0,0,0,0,0
W-G-2__52643,0.710455,22.433014,0.172378,19.366849,7.153144,8.745662,0.759118,2.475012,0.301603,0.48351,2.051558,2.576847
W-G-2__52677,0,127.927152,0,0,0,0,0,0,0,0,0,0
W-G-2__52709,0,11.748327,0,0,0,0,0,0,0,0,0,0
W-G-2__52722,0,243.179954,0.7717,0,0,0,0,0,0,0,0.642266,0
W-G-2__52732,0,27.903135,40.668929,0,0,0,0,0,0,0,0,0
W-G-2__52761,0,213.139689,0,0,0,0,0,0,0,0,0,0
W-G-2__52771,13.455421,51.675733,0,0,0,0,0,0,0,0,0,0
W-G-2__52811,6.015306,92.330284,0,0,0,0,0,0,0,0,0,0
W-G-2__52868,0,118.229585,0,0,0,0,0,0,0,0,0,0
W-G-2__52884,0,26.929573,1.481663,0,0,0,0,0,0,0,0,0
W-G-2__52922,0,16.150248,0,0,0,0,0,0,0,0,0.127816,0
W-G-2__52924,0.109002,45.317206,2.915812,0.126144,0,0,0.655136,1.234128,0.83293,0.055637,0.054478,0.104653
W-G-2__52926,0,87.192263,1.139519,0,0,0,0,0,0,0,0,0
W-G-2__53045,0,22.157962,0,0,0,0,0,0,0,0,0,0
W-G-2__53048,0,18.005993,0,0,0,0,0,1.292476,0,0,0,0
W-G-2__53088,439.29216,105.972941,456.130325,0,0,0,0,0,0,135.358986,117.274346,318.292586
W-G-2__53099,0.112536,21.517691,0,0,0,0,0.541098,0,0,0,0,0
W-G-2__53105,0,34.187391,0,0,0,0,0,0,0,0,0,0
W-G-2__53133,0,87.883272,0,0,0,0,0,0,0,0,0,0
W-G-2__53181,0,21.536037,0,0,0,0,0,0,0,0,0,0
W-G-2__53184,0,43.918626,0,0,0,0,0,0,0,0,0,0
W-G-2__53201,0,23.307802,8.462464,0,0,0,0,0,0,0,0,0
W-G-2__53241,0,36.112815,0,0,0,0,0,0,0,0,0,0
W-G-2__53329,0,25.701483,0,0,0,0,0,0,0,0,0,0
W-G-2__53431,0.696171,20.854714,0,0,0,0,0,0,0.409209,0,0,0
W-G-2__53460,0,21.026461,0,0,0,0,0,0,0,0,0,0
W-G-2__53475,0,20.382298,0,0,0,0,0,0,0,0,0,0
W-G-2__53513,0,59.071433,0,0,0,0,0,0,0,0,0,0
W-G-2__53596,0,37.559109,0,0,0,0,0,0,0,0,0,0
W-G-2__53602,0,24.694187,0,0,0,0,0,0,0,0,0,0
W-G-2__53688,0,189.605214,0,0,0,0,0,0,0,0,0,0
W-G-2__53691,0,150.508769,0,0,0,0,0,0,0,0,0,0
W-G-2__53746,3.576163,415.492172,4.300698,0,0,0,0,0,0,0,0,0
W-G-2__53775,0,2016.23512,579.422745,0.166682,0,0,0,0,0,5.182976,0,0.345713
W-G-2__53802,0,35.627277,0,0,0,0,0,0,0,0,0,0
W-G-2__53834,9.470664,48.029294,7.939078,4.986526,18.709343,6.63033,14.567555,4.847304,14.319451,1.099688,2.333015,1.896122
W-G-2__53947,8.06564,32.265987,6.44367,0,0,0,0,1.370647,2.1609,0,0,0
W-G-2__54013,70.172589,21.74355,80.354976,0,0,0,0,0,0,3.699121,27.87731,8.997404
W-G-2__54014,0,94.280598,0,0,0,0,0,0,0,0,0,0
W-G-2__54041,0,15.573093,0,0,0,0,0,0,0,0,0,0
W-G-2__54141,0,26.916106,0,0,0,0,0,0,0,0,0,0
W-G-2__54221,0,16.467349,0,0,0,0,0,0,0,0,0,0
W-G-2__54299,0,17.175916,0,0,0,0,0,0,0,0,0,0
W-G-2__5438,0,34.384569,0,0,0,0,0,0,0,0,0,0
W-G-2__54454,0.154529,50.962012,0,0,0,0,1.114517,0,12.103365,0,0,0
W-G-2__5446,11.97923,25.683693,0.290652,0,0,0,0,0,0,0,0,0.511166
W-G-2__54538,0,16.660714,0,0,0,0,0,0,0,0,0,0
W-G-2__54569,0,24.655478,0,0,0,0,0,0,0,0.294019,1.612202,0
W-G-2__54686,0,60.351341,0,0,0,0,0,0,0,0,0,0
W-G-2__54817,0,4670.92068,4110.0404,0,0.353575,0,0,0,0,0,0,0
W-G-2__54911,0,114.095049,0,0,0,0,0,0,0,0,0,0
W-G-2__54975,0,17.401778,18.899896,0,0,0,0.08003,0,0,0,0,0
W-G-2__54987,0.4134,4.641181,0,0,0,0,0,0,0,0,7.768628,6.509229
W-G-2__55012,20.232062,4.175414,14.813345,5.509093,0,0,0,0,0,2.97658,2.617159,15.654072
W-G-2__5503,0,21.849637,0,0,0,0,0,0,0,0,0,0
W-G-2__55038,0,19.439397,0,0,0,0,0,0,0,0,0,0
W-G-2__55054,0,20.250141,0,0,0,0,0,0,0,0,0,0
W-G-2__5508,0,129.165839,0,0,0,0,0,0,0,0,0,0
W-G-2__55134,31.443058,81.765507,0,0,0,1.163773,0,0,0,0,0,0
W-G-2__55216,0,25.91411,0,0,0,0,0,0,0,0,0,0
W-G-2__55241,0,120.48187,0,0,0,0,0,0,0,0,0,0
W-G-2__55361,0,25.315859,0.703434,0,0,0,0,0,0,0,1.545588,0
W-G-2__55387,3.574491,15.519144,2.439222,0,0,0,0,0,0,0,1.875814,305.864631
W-G-2__55395,0,115.17499,0,0,0,0,0,0,0,0,0,0
W-G-2__55458,0,17.478456,0,0,0,0,0,0,0,0,0,0
W-G-2__555,0.226466,20.922703,0,0,0,0,0.181484,0,0,0,0,0
W-G-2__55529,0,24.389118,0,0,0,0,0,0,0,0,0,0
W-G-2__55568,27.406782,24.374911,52.959808,0,0,0,0,0,0,16.773807,188.187483,166.84121
W-G-2__5558,0,64.994671,0.604604,0,0,0,0,0,0,0.05139,0.301918,0
W-G-2__55616,0,25.032649,3.11613,0,0.221042,0,0,0,0,0.074706,0,0
W-G-2__55670,0.969443,41.351293,0,0,0,0,0,0,0,0,0.204007,0
W-G-2__55672,0.147618,27.448819,0,0,0.222941,0,0,0.385693,0.141001,0,0,0
W-G-2__55677,36.443759,23.437162,26.36725,0,0,0,0,0,0,0,0,0
W-G-2__55721,0,16.056035,0,0,0,0,0,0,0,0,0,0
W-G-2__5573,0,40.314317,0,0,0,0,0.550303,2.23278,6.82156,0.046734,0,0.087907
W-G-2__5576,0,33.018285,0,0,0,0,0,0,0,0,0,0
W-G-2__558,0,53.33441,0,0,0,0,0,0,0,0,0,0
W-G-2__55820,272.84138,33.797894,240.997818,0,0,0,0,0,0,0,0.710516,0
W-G-2__55853,0,25.25275,0,0,0,0,0,0,0,0,0,0
W-G-2__55901,0,13.528555,0,0,0,0,0,0,0,0,0,0
W-G-2__55902,0.06591,43.414802,1.727101,0.076274,0.199082,0.228191,0.039614,0,3.305147,0,0,0.09492
W-G-2__55904,0,51.678648,0,0,0,0,0,0,0,0,0,0.113138
W-G-2__55972,0,48.926879,0,0,0,0,0,0,0,0,0,0
W-G-2__55982,0,17.01661,0,0,0,0,0,0,0,0,0,0
W-G-2__55987,0,98.547153,0,0,0,0,0,0,22.060611,0,0,0
W-G-2__55996,0,32.439576,0,0,0,0,0,0,0,0,0,0
W-G-2__56006,0.27557,25.974874,1.002922,0,0,0,0,0,0,0,0,0.423318
W-G-2__56025,0,101.521681,0,16.804064,0,0,0,0,0,0,0,0
W-G-2__56065,0,26.421401,0,0,0,0,0,0,0,0,0,0.245099
W-G-2__5610,0,18.62909,0,0,0,0,0,0.289031,0.633979,0,0,0
W-G-2__56203,0,77.354901,0,0,0,0,0,0,0,0,0,0
W-G-2__56213,0,37.144974,0,0,0,0,0,0,0,0,0,0
W-G-2__56313,0,23.507583,0,0,0,0,0,0,0,0,0,0
W-G-2__56356,677.184322,131.825783,605.559857,0,0,0,0,0,0,422.012773,762.230193,2346.87333
W-G-2__56374,0,17.205088,0,0,0,0,9.462801,0,0,0,0,0
W-G-2__56422,0,45.450813,0,0,0,0,0,0,0,0,0,0
W-G-2__56451,0.456637,13.350513,0,0,0,0,0,0,0,0,0,0
W-G-2__56480,0,25.369901,0,0,0,0,0,0,0,0,0,0
W-G-2__56515,0,13.398583,0,0,0,0,0,0,0,0,0,0
W-G-2__56522,0,56.642571,0,0,0,0,0,0,0,0,0,0
W-G-2__56559,0,121.605714,0,0,0,0,0,0,0,0,0,0
W-G-2__56610,0,13.89136,0,0,0,0,0,0,0,0,0,0
W-G-2__56611,0,18.154835,0,0,0,0,0,0,0,0,0,0
W-G-2__56673,0.791157,23.214874,2.512911,0,0,0,0,0,0,1.10134,1.150287,0.138107
W-G-2__56717,0,37.583649,0,0,0,0,0,0,0,0,0,0
W-G-2__56724,0,67.150917,0,0,0,0,0,0,0,0,0,0
W-G-2__5673,0,28.162163,0,0,0,0,0,0,0,0,0,0
W-G-2__56737,0.176512,14.243267,0.770887,0,0,0,0,0,0,0,0,0
W-G-2__56785,5.383248,64.337845,12.084825,0,0,0,2.237625,3.06718,0.720832,0,0,2.173645
W-G-2__56807,0,19.644732,0,0,0,0,0,0,0,0,0,0
W-G-2__56816,0,58.270592,0.159072,0,0,0,0,0,0,0,0,0
W-G-2__56836,4.8763,3.042922,4.040435,0,0.116434,0,0,0.134289,0,4.190923,2.234828,6.587724
W-G-2__56855,0,73.999555,0,0,0,0,0,0,0,0,0,0
W-G-2__56900,3.123338,21.72356,0.119655,0,0,0,0,0,0,9.11784,0.109544,2.735666
W-G-2__56910,0.081276,68.150321,1.064878,0,0,0,3.126342,8.49422,0.465795,0.08297,0.162483,0
W-G-2__5698,0.651788,18.150919,3.024492,0,0,0,0,0,1.089498,2.287228,4.234831,0.391113
W-G-2__57006,20.635051,10.047509,32.161891,0,0,0,0,0,0,0,0,0
W-G-2__57020,111.993544,46.933034,0.365147,0,0,0,0,0,0,0,0,0
W-G-2__57054,0,33.567597,0,0,0,0,0,0,0,0,0,0
W-G-2__57064,0,22.42227,0,0,0,0,0,0,0,0,0,0
W-G-2__57084,0,54.636066,2.229915,0,0,0,0,0,0,0,0,0
W-G-2__57086,0.063619,17.409718,0,0,0,0,0,0,0,0,0,0
W-G-2__57141,0,63.703611,0,0,0,0,0,0,0,0,0,0
W-G-2__57190,0.120173,219.736802,1.204733,0,0,0,0,0,0,1.321573,0.240243,0.031467
W-G-2__57198,0,254.626463,0,0,0,0,0,0,0,0,0,0
W-G-2__57251,1.767911,16.281638,10.777326,0,0,0,0.177094,0,0,71.363405,5.30149,21.924334
W-G-2__57269,0,31.007231,0,0,0,0,0,0,0,0,0,0
W-G-2__57273,17.041348,15.818287,77.262211,0,0,0,0.367438,0,0.583944,0,0,1.320648
W-G-2__57292,0,22.359137,0,0,0,0,0,0,0,0,0,0
W-G-2__57323,0,17.866526,0,0,0,0,0,0,0,0,0,0
W-G-2__57391,0,59.445956,0,0,0,0,0,0,0,0,0,0
W-G-2__57422,0,24.383879,0,0,0,0,0,0,0,0,0,0
W-G-2__57441,0,30.909994,0,0,0,0,0,0,0,0,0,0
W-G-2__5745,0,31.868335,0,0,0,0,0,0,0,0,0,0
W-G-2__57450,0,94.068232,0,0,0,0,0,0,0,0,0,0
W-G-2__57499,0,65.683324,0,0,0,0,0,0,0,0,0,0
W-G-2__57623,2.407508,53.701066,4.919586,0,0,0,0,0.461672,0,0,0,0.551354
W-G-2__57625,0.058961,23.375193,0,0,0,0,0,0,0,0,0,0.45287
W-G-2__57660,14.693822,142.217279,95.342631,0,0,0,0,0,0,0,2.704385,1.79143
W-G-2__57663,0,29.371709,0,0,0,0,0,0,0,0,0,0
W-G-2__57680,4.276998,7.046012,0.406068,0,0,0,0,17.620603,0,1.176964,0,0
W-G-2__57746,0,31.293736,0,0,0,0,0,0,0,0,0,0
W-G-2__57799,0.156376,60.787907,0.204884,0,0,0,0,0,0,0,0,0
W-G-2__57802,0,28.016557,0,0,0,0,0,0,0,0,0,0
W-G-2__57883,1.536198,19.986386,11.042059,0,0,0,0,0.222985,0.733667,0,0,0
W-G-2__57886,0,22.987858,0,0,0,0,0,0,0,0,0,0
W-G-2__57889,0.335803,21.402661,7.21061,0,0,0,0,0,0,0,16.223598,1.719485
W-G-2__57962,1.396354,51.995776,0.554396,0,0,0,0,0,0,0.053995,0.084592,0
W-G-2__57985,0,33.893733,0,0,0,0,0,0,0,0,0,0
W-G-2__57986,0,15.975519,0,0,0,0,0,0,0,0,0,0
W-G-2__57987,1.30803,28.968594,28.38454,0,0,0,0,0,0,0.918017,5.72021,0.313959
W-G-2__58,0,18.524706,0,0,0.46228,2.472744,0.183971,0,0,0,0,0
W-G-2__58002,0,226.352428,0,0,0,0,0,0,0,0,0,0
W-G-2__58007,0,39.033725,8.49479,0,0,0,0,0,76.841892,0,0,0
W-G-2__58019,0,407.645955,0,0,0,0,0,0,0,0,0,0
W-G-2__58073,0,54.657809,0,0,0,0,0,0,0,0,0,0
W-G-2__58080,0.075489,24.365679,0,0,0,0,0,0,0,0,0,0
W-G-2__58111,0,22.681914,883.278653,0,0,0,0,0,0,0,0,0
W-G-2__58115,0,72.029997,0,0,0,0,0,0,0,0,0,0
W-G-2__58123,2.017253,38.653044,0,0,0,0,3.046609,0.090096,3.013752,0,0,0
W-G-2__58138,543.416,190.793269,0,0,0,0,0,0,0,0,0,0
W-G-2__58161,0.215886,42.22579,0,0,0,0,0.865024,0.752082,0.515521,0,0,0
W-G-2__58163,0,46.63051,10.050918,0,0,0,0,0,0,0,0,0
W-G-2__58164,0,32.872132,0,0,0,0,0,0,0,0,0,0
W-G-2__58288,0,36.059283,0,0.253069,0,0,0,0,0,0,0,0
W-G-2__58418,0.027761,28.342338,0,0,0,0,0,0,0.212132,0,0,0
W-G-2__58464,24.97379,8.252588,23.933989,0,0,0,0,0,0,0,0,0
W-G-2__58508,0,153.968577,0,0,0,0,0,0,0,0,0,0
W-G-2__58517,0,73.964966,0,0,0,0,0,0,0,0,0,0
W-G-2__58520,337.342431,25.811609,30.101641,0,0,0,0,0,0,1.423036,18.114036,150.34182
W-G-2__58557,0,132.651488,0,0,0,0,0,0,3.256256,0,0,0
W-G-2__58602,8.686107,155.802321,4.270849,68.966292,440.634965,337.771154,32.91396,521.430161,16.923138,21.962413,54.624581,59.315484
W-G-2__58608,0,69.356246,0,0,0,0,0,0,0,0,0,0
W-G-2__58621,35.228007,6.606347,59.108223,0,0,0,0,0,0,0,0,0
W-G-2__58671,0,52.963878,0,0,0,0,0,0,0,0,0,0
W-G-2__5869,0.213388,124.525309,0,0,0,0,0,0,0,0.072612,0,0.409747
W-G-2__58838,0,216.591326,0,0,0,0,0,0,0,0,0,0
W-G-2__58864,0,29.260171,0,0,0,0,0,0,0,0,0,0
W-G-2__58867,2.008635,37.738981,1.096549,0.122342,0,0.854029,0.063539,0.368288,2.019572,0,0,0
W-G-2__58881,0,21.731663,0,0,0,0,0,0,0,0,0,0
W-G-2__58900,0.068427,31.449075,0,0,0,0,0,0.476759,0.784317,0,0,0
W-G-2__58939,55.697018,47.719954,107.763216,0,0,0,0,0,0,63.266623,432.48901,309.328932
W-G-2__58974,0,59.361634,0,0,0,0,0,0,0,0,0,0
W-G-2__58997,0,27.385059,0,0,0,0,0,0,0,0,0,0
W-G-2__59060,0,36.274318,0,0,0,0,0,0,0,0,0,0
W-G-2__59062,58.719096,11.986021,52.454924,0,0,0,0,0,0,17.32902,31.161316,32.493126
W-G-2__59099,0,39.869352,0,0,0,0,0,0,0,0,0,0
W-G-2__59105,0,27.89749,0,0,0,0,0,0,0,0,0,0
W-G-2__59149,30.991831,56.432578,0,0,0,0,4.310373,0.356913,205.016027,0,0,0
W-G-2__59155,0,99.623548,0.695146,0,0,0.293904,0,0,0,0,0,0
W-G-2__5916,0,23.184654,0.257686,0,0,0,0,0,0,0,0.353868,0
W-G-2__59266,0,30.9571,0.924869,0,0,0,0,0,0,0,0,0
W-G-2__59289,19.177497,14.554929,0,0,0,0,0,0,0,0,0,0
W-G-2__59324,3.920318,37.921795,484.534547,0,0,0,0,0,0,0,0,0
W-G-2__59337,0.209039,36.547252,0,0,0,0,0,4.490736,0.199668,0.035566,0,0
W-G-2__59384,0,19.950199,0.748028,0,0,0,0,0,0,0,0,0
W-G-2__59412,0,26.242308,0,0,0,0,0,0,23.188489,0,0,0
W-G-2__59432,0,1398.14804,0,0,0,0,0,0,0,0,0,0
W-G-2__59479,0,76.699332,0,0,0,0,0,0,0,0,0,0
W-G-2__59562,0,23.212545,0,0,0,0,0,0,0,0,0,0
W-G-2__59610,0,37.885649,0,0,0,0,0,0,0,0,0,0
W-G-2__59619,0,17.614674,0,0,0,0,0,0,0,0,0,0
W-G-2__5963,0,104.123557,0,0,0,0,0,0,0,0,0,0
W-G-2__59633,12.230595,38.270856,0.180457,0,0,0,0,0,0,0,0,0
W-G-2__5966,1.206712,76.362014,6.929238,0,0,0,0,0,0,0.547497,0.446742,7.723748
W-G-2__59682,25.741368,6.856936,3.018721,0,0,0,0,0,0,0,0,0
W-G-2__59693,0,314.503108,0,0,0,0,0,0,0,0.197082,0,0
W-G-2__59720,0,24.66144,0,0,0,0,0,0,0,0,0,0
W-G-2__5974,0.574406,42.544015,2.926731,0,0.077111,0,0.030687,0,0.097539,0,0,0
W-G-2__59773,0,24.426304,0,0,0,0,0,0,0,0,0,0
W-G-2__59803,0,47.444345,0,0,0,0,0,0,0,0.02439,0,0
W-G-2__59806,5.239791,16.659822,85.385746,0,0,0,0,0,0,0,0,0
W-G-2__59833,0,20.818109,0,0,0,0,0,0,0,0,0,0
W-G-2__59869,0,37.654774,0,0,0,0,0,0,0,0,0,0
W-G-2__59931,0,60.800864,0,0,0,0,0,0,0,0,0,0
W-G-2__5997,24.543264,6.527095,11.406388,0,0,0,0,0,0,0.657417,0.286098,3.572375
W-G-2__5999,0,27540.7116,0,0,0,0,0,0,0,0,0,0
W-G-2__60048,0,42.244072,2.209518,0,0,0,0,0,0,0,0,0
W-G-2__60089,144.431151,77.21469,46.89132,0,0,0,0,0,0,20.439043,55.914754,126.195267
W-G-2__60115,0.022178,25.988127,1.162301,0,0,0,0,0,0,0,0,0
W-G-2__60166,0,119.336614,0,0,0,0,0,0,0,0,0,0
W-G-2__60170,0,47.554466,0,0,0.359926,0,0,0,0,0.395344,0,0
W-G-2__60181,11.432497,17.362557,0,0,0,0,0,0,0,0,0,0
W-G-2__60186,2.852115,18.060228,2.126661,0,0,0,0,0,4.385398,0,0,0
W-G-2__60199,0,16.816719,0,0,0,0,0,0,0,0,0,0
W-G-2__60256,0,852.169605,0,0,0,0,0,0,0,0,0,0
W-G-2__60373,0,15.248432,0,0,0,0,0,0,0,0,0,0
W-G-2__60471,251.072383,60.615145,155.398497,0,0,0,0,0,0,0,0.22575,0.216834
W-G-2__60529,0,81.658812,0,0,0,0,0,0,0,0,0,0
W-G-2__60556,0,25.262943,0,0,0,0,0,0,0,0,0,0
W-G-2__60573,0,401.023435,0,0,0,0,0,0,0,0,0,0
W-G-2__60584,2.151363,17.698358,1.943945,2.403824,0.448154,0.684909,3.923677,4.651883,2.125783,0.151463,2.076299,1.994294
W-G-2__60589,0,16.41591,0,0,0,0,0,0,0,0,0,0
W-G-2__60594,0,35.927345,0,0,0,0,0,0,0,0,0,0
W-G-2__60641,62.972656,31.7711,99.565382,0,0,0,0,0,0,38.227314,32.264512,70.135718
W-G-2__6074,2.876562,17.367823,50.836028,0,0,0,0,20.974345,0,0.136583,0,0
W-G-2__60767,12.582587,13.591341,0.812105,0,0,0,0,0,0,0,0,0
W-G-2__60803,0,20.961187,0,0,0,0,0,0,0,0,0,0
W-G-2__60809,0,56.300492,0,0,0,0,0,0,0,0,0,0
W-G-2__60847,0,16.673759,0,0,0,0,0,0,0,0,0,0
W-G-2__60881,0,31.159682,0.186483,0,0,0,23.097169,6.396323,0.652564,0.348716,0,0.081991
W-G-2__60901,1.311537,17.117172,7.102634,0,0,0,0,0,0,0,0,0
W-G-2__60954,16.812541,12.099491,0,0,0,0,48.266215,42.908301,166.471186,0,0,0
W-G-2__60991,6.852409,7.553851,4.374546,0,0,0,0.135033,0,0.035766,136.560346,50.454318,43.104927
W-G-2__61020,0,30.807819,0,0,0,0,0,0,0,0,0,0
W-G-2__61048,8283.49009,9.075432,7049.67496,0,0,0,0,0,0,62940.7096,93394.3519,9962.10078
W-G-2__61057,26.417634,82.03818,0,0,0,0,84.681313,34.008989,306.581137,0,0,0
W-G-2__61071,3.300168,7.739172,3.223951,0,0,0,9.56253,7.987244,16.557505,2.127766,0.347239,0.833812
W-G-2__61102,0,175.579391,0,0,0,0,0,0,0,0,0,0
W-G-2__6111,0,125.71669,0,0,0,0,0,0,0,0,0,0
W-G-2__61137,0,17.539893,0,0,0,0,0,0,0,1.020725,0,0
W-G-2__61141,0,106.1012,0,0,0,0,0,0,0,0,0,0
W-G-2__6119,0,78.808948,0,0,0,0,0,0,0,0,0,0
W-G-2__61241,0,76.951498,0,0,0,0,0,0,0,0,0,0
W-G-2__61279,0,82.407811,0,0,0,0,0,0,0,0,0,0
W-G-2__6131,0,14.045065,0,0,0,0,0,0,0,0,0,0
W-G-2__61365,9.099369,14.478621,17.654034,0,0,0.624606,0.894554,7.424037,0.064621,0,0,0
W-G-2__61382,0,23.27768,0,0,0,0,0,0,0,0,0,0
W-G-2__61457,0,35.459531,0,0,0,0,0,0,0,0,0,0
W-G-2__61491,0,11.621727,0,0,0,0,0,0,0,0,0,0
W-G-2__61492,0,14.097916,0,0,0,0,0,0,0,0,0,0
